"","aFractionalDiscardRate","aReferenceIndustryDemandElasticity","aReferencePopulation","aInnovatorAdoptionFraction","aWOMStrength","aVolumeReportingDelay","aCapacityAcquisitionDelay","aSensOfAttractToAvailability","aSensOfAttractToPrice","aLCStrength","aRatioOfFixedToVarCost","aNormalCapacityUtilization","aSensOfPriceToCosts","aSensOfPriceToDSBalance","aSensOfPriceToShare","aTempoMedioRealizacaoPeD","aCustoMedioPatente","aTempoMedioAvaliacao","aTaxaRejeicao","aTempodeInutilizacaoPatente","aPerfSlope","aSensOfAttractToPerformance","aInitialReorderShare","aPercPeDAberto2","aPercPeDAberto3","aPercPeDAberto4","aOrcamentoPeD2","aOrcamentoPeD3","aOrcamentoPeD4","aDesiredMarketShare2","aDesiredMarketShare3","aDesiredMarketShare4","aSwitchForCapacityStrategy2","aSwitchForCapacityStrategy3","aSwitchForCapacityStrategy4"
"9859",0.103356030404801,0.24148658401682,65181.6924285959,0.000757429538507713,1.15177504597069,0.113022609387772,0.537398992525996,-4.89107669168152,-6.90486508606002,0.847087617493351,0.977162231418552,0.629890993270092,0.617610087328358,0.223714005353686,-0.419645397172426,2.79204576599644,1843307.59669654,2.49286046582507,0.554705137539888,14.8182265772833,0.0358436671844273,-10.7902467367519,0.662950905598467,0.403428440663265,0.341285754865967,0.542338763794396,0.146474219003459,0.147894002483925,0.0585085373847978,0.405901715645334,0.158820679298427,0.420583991976362,0.943746013449959,1.95818897449087,2.21227458705954
"9913",0.199076997133438,0.665170383866644,58883.2888390461,0.00601050245215651,0.453601963120047,0.249876463752953,0.749319472490461,-2.36914897613693,-4.93767116523348,0.862845793374581,1.65732646416135,0.660865843302105,0.59573155097838,0.0799437638497329,-0.0208748708869098,3.37381330706878,2668554.06487593,1.54160290578904,0.350034824514762,10.9636673532077,0.0309825289322222,-6.09658459654078,0.214649453744176,0.409300310305553,0.585855552941794,0.79296103620436,0.0939533725788351,0.064592825039872,0.145336029221187,0.495682561208494,0.163812565633852,0.358117611669563,2.29391991077071,2.38147637090025,1.71973543772516
"9967",0.15370406813547,0.398911645218031,63705.2614757558,0.00316778981536045,0.993251024919096,0.203335563199216,0.711595024074195,-3.83073949956335,-5.44925508817658,0.898198768683709,1.74842558034411,0.951976634168532,0.720831024018116,0.134266179965343,-0.14031763475039,3.05747663434595,2178361.78532336,2.65803532719263,0.369152426057495,9.52095123939216,0.0167099015453005,-5.03661771168932,0.269289077291149,0.779465834986186,0.642473230791511,0.0249085405422375,0.0634586313207401,0.103906888302066,0.13083714277402,0.292865261793463,0.23677092875872,0.473026992336754,1.48669299234489,2.45499730706479,1.83484253219145
"10021",0.186716035896912,0.451655416910071,30858.2510860579,0.000342804585392587,0.797120856725844,0.0884735141213605,0.549102518246509,-2.30323067596648,-5.60967159311287,0.760589234150364,2.0274416527429,0.882704923018813,0.755585161724593,0.215305089854228,-0.360842951812665,3.42371496235486,1514146.93444967,1.884516922154,0.416150610440411,14.881375122373,0.020206470255473,-9.97636594763957,0.221819921759889,0.313701167209074,0.383056445245165,0.484567952718353,0.0963728939794237,0.0557018020278774,0.132791871235473,0.508283645750571,0.231602953768743,0.337776290762052,2.12325412039184,2.36272584043422,2.47071007267241
"10075",0.107345697624143,0.167949268904049,68496.7359628354,0.00111427830551751,1.27323340407235,0.14195900307066,0.759180885223905,-4.49424650756642,-8.34567194132134,0.814503231676528,2.77201976332348,0.729695485827513,0.803102763263159,0.170827211904689,-0.297122203753679,2.25955555926193,1389947.20387971,2.72277833674278,0.462144593574805,11.1782931471127,0.0168497059712152,-7.73023114549927,0.366406275793677,0.727905030447291,0.367230925282929,0.611275469179964,0.149208862208528,0.0942956782933325,0.0737987858542474,0.549666559068661,0.265360965019616,0.346239397108322,2.44204335919413,0.747054135302664,0.606502490161953
"10129",0.149559741300996,0.0525688026216812,39900.8139271755,0.00503062659377814,0.493624082055059,0.0638594731782359,0.971332459728001,-4.41252168318257,-7.59576982368715,0.888924919211306,2.85336384569142,0.716840814724565,0.581208072211593,0.128080231831991,-0.445280054563773,1.8588834619883,2410721.83388518,2.42578016699175,0.396309468289954,6.73767533147475,0.0143010830981109,-6.3623250420019,0.484743586039636,0.579497270429274,0.0750229409674648,0.0610307501105126,0.115377965136664,0.0602616349975579,0.107958451723214,0.544249746475101,0.268543744297523,0.475207423413033,1.09169383920437,0.83758657733266,1.08827142294097
"10183",0.125234760906082,0.842684998882469,69805.8961565839,0.000874225056640571,0.849381179191638,0.161124983741247,0.823689962785575,-3.19754651328549,-5.90844632382505,0.926444690150791,0.349870054466698,0.952356030927505,0.872130165406852,0.103347524119599,-0.397923440869199,3.52445014829631,2736979.88911532,2.46646337784128,0.514256959548569,11.4949518545065,0.0191135940393467,-5.42658657737076,0.37951184186188,0.511661214669002,0.470318298829952,0.255852804724127,0.142171484606224,0.118935762953246,0.0577383313447936,0.57716186979661,0.244379725086561,0.327420961005101,0.664985565163114,1.53483733662777,1.27930059208033
"10237",0.162649559885147,0.125234688111814,52773.7320070737,0.00960371727512917,0.980943826121278,0.156058241850696,0.796611624789657,-5.68982419912238,-4.55046201071702,0.78641466962744,0.863827249135806,0.855282886274625,0.702511223795591,0.112576641482301,-0.376758593593258,3.04790811424376,2398905.28263059,1.86265387109946,0.518213095768355,9.4756696333643,0.0127210509662879,-7.66082508488558,0.536976599562215,0.771893852009671,0.318924455321394,0.116713346973993,0.0913919211699395,0.131470102182473,0.139301008635084,0.571236072923336,0.262665317653329,0.378095145149855,1.29410045803712,1.42865469212439,1.19971868348415
"10291",0.104150106314337,0.467960108455736,67458.2791274879,0.00901508732682676,1.13928365187289,0.0746686120091908,0.505385658866144,-3.01956272615585,-7.31743342670612,0.874592737491126,2.28614798185628,0.701029379284475,0.710128335297923,0.0119103661729605,-0.114351175675401,1.5471757891064,1547914.17748202,1.5529356328072,0.3548139114941,10.2337032072945,0.030823489947034,-6.91078199622221,0.207963595169596,0.247932528612437,0.356366783819394,0.41459661006229,0.137126538787503,0.0917273212596774,0.137209251233726,0.406692991435702,0.176136923401617,0.460774736027746,1.75682467174662,2.4778033805206,1.2731437482918
"10345",0.167712068212568,0.437061750201974,33736.2227314734,0.00662700666835881,0.887132193397498,0.0677041713365907,0.611167554358253,-3.80760278415866,-10.8252828980889,0.900493438185309,1.46113808442333,0.84340621127421,0.87667541056464,0.0697026483624359,-0.0995273766457103,2.04892864417401,2294674.54345664,1.69921291049919,0.459459947727621,5.56314915503608,0.0214552124149937,-5.62264099459164,0.549107336415676,0.389039686281467,0.530395936121931,0.191560054102447,0.147097276801243,0.0718738081173506,0.0982982005537487,0.526753712280316,0.232632209572708,0.522239130031969,0.894772461334057,2.35641305385972,0.759199474364764
"10399",0.195745998428552,0.045711318718968,88795.5096556398,0.00125374920267728,1.24321255592839,0.21216234460946,0.652363977949717,-2.01820433937944,-8.25212346233427,0.885499112666352,0.918585552502863,0.920803036052268,0.707610452554072,0.237330849871505,-0.216573310910608,3.4425860555179,1749371.50721671,2.48082752878836,0.392856821180088,6.65369867481058,0.0368394106466537,-8.69869111420587,0.420545974104782,0.829326563718496,0.555125422584824,0.888864463608479,0.125990723149967,0.0906482902219286,0.127955109597067,0.354464363112161,0.266271300507768,0.368862427068036,0.519662658007734,0.758868093026732,0.554465518600342
"10453",0.136128841228434,0.132314487015828,76282.8397356789,0.00538812900713761,1.18694738484453,0.232218825005475,0.730725342331571,-5.31158323503099,-4.32246390466578,0.730055556033738,2.13082177772281,0.965167462815996,0.660427820283221,0.224487475820351,-0.0732398889673641,2.11743990335031,1934906.36225557,1.87652907316515,0.566754064925015,5.91561286358628,0.0231060042207123,-8.86297451533377,0.33597390947002,0.905755860465579,0.8946084385633,0.981148680463666,0.141607057652436,0.145005361651653,0.0566689790347591,0.44808848379167,0.294934023465437,0.485361784178624,1.92011911750091,0.855974431709398,2.28535539019663
"10507",0.147957272723783,0.65830351253855,41171.9621361699,0.00553854585223948,0.408451283447328,0.164698143976493,0.842508945870213,-5.4684048240073,-4.27906828376465,0.818278479718603,2.86828916658398,0.787389408442192,0.624426298564649,0.0194207431765972,-0.492023974643671,1.30487499660812,1598106.95202788,2.81048296666355,0.52665257388039,14.4288960382692,0.01302973227335,-6.99305139183067,0.600602945855237,0.0637119504343718,0.862796819709474,0.373089800940361,0.0976549557942199,0.113257045476232,0.128578544620075,0.443282044679858,0.206068410573236,0.543499055064889,2.34594869298907,2.03524143614144,0.647690540566982
"10561",0.124908693395089,0.326499208656605,34008.6508350505,0.00428460797370528,1.12753316782252,0.230066125007288,0.516889332642313,-3.48314398147631,-7.72577588652261,0.913007472265512,2.48311084792011,0.939729244546965,0.989762748261564,0.123820378087403,-0.0713639286806574,3.14045430401806,1959310.83340198,2.74559820295195,0.458329548967886,6.88815508765401,0.0124869585555153,-10.7427520195767,0.50006655157893,0.14911390147754,0.700471521614818,0.107098934222013,0.134192398564541,0.071375575129292,0.114438962782035,0.296680576077837,0.274181460409483,0.547907219126634,1.18437910615484,2.1711828316854,1.16837138948992
"10615",0.181500379921519,0.0202843589242548,37658.3633902774,0.00739943247490446,0.474566320864717,0.132464658943427,0.84969782311935,-3.65623015746009,-6.55769854964688,0.869980247572879,2.38842847504833,0.709727468035649,0.866822844292619,0.237887221729907,-0.202426576177822,3.99307757174945,2270264.57892498,2.62193746614852,0.451946350912331,13.19137327387,0.0179463006097906,-4.40140402334742,0.533035482837586,0.883592429911951,0.525646947041387,0.678593504152959,0.0564150855505141,0.0981672445595032,0.0912559546164703,0.533790971904725,0.234273161629506,0.527720849552425,1.98361513073243,2.42415732884046,0.541556636089261
"10669",0.178598348444677,0.858845611027209,55710.7266748499,0.00874887672198587,0.4658584917275,0.0831087460467097,0.637840399168199,-5.5029294295283,-10.5427636195067,0.834916943934513,2.9779876388052,0.873305680836551,0.842391327329678,0.213776464069961,-0.0368144353677053,3.26582270296291,2671881.90808287,1.65899846018816,0.310245200855657,13.4166530718096,0.0294473989110498,-4.26150441054255,0.690143215856166,0.27502964893356,0.562678823175374,0.201979190396378,0.101124536012765,0.0810811611711979,0.133343594910344,0.416270104152546,0.196119720802177,0.422677882793034,0.683576237630833,2.09353572487781,1.28635321586876
"10723",0.100887207683409,0.281340903230011,79007.5141197594,0.00171113635340356,1.3125264944206,0.125033248509135,0.907487388585578,-4.75282849583309,-4.65064809506759,0.993876038179849,2.79882638736581,0.682637220450211,0.940140076570096,0.151526816266705,-0.196131658213562,3.26382614507922,1767278.39189116,2.85019889997959,0.433254667666275,13.8311817940674,0.0364041414186148,-7.56460903625004,0.59307908638753,0.421539501080988,0.184316568434006,0.216736777035985,0.14519005924603,0.114840121978545,0.133936667196685,0.482205003558053,0.289332703775202,0.410840913621848,2.20206087465084,0.795874446755787,2.05919578036369
"10777",0.17800243041385,0.80345251101302,83174.6823190479,0.0101883183198073,1.45108776982024,0.100677918077927,0.503843934658216,-4.18542657636572,-4.38083502217196,0.820363421969581,1.61804848594279,0.723930054774974,0.752481147757499,0.185709466563712,-0.0184391029982362,3.71934811433777,1153287.60844423,2.09520862447796,0.571836746314075,9.42761271727504,0.0164359367210439,-7.21605441715568,0.479940476250951,0.885208220927743,0.397677584746852,0.772237942436477,0.144017447707476,0.080373425482423,0.0675952881774865,0.519790648709412,0.271358450677246,0.500150179180829,0.53778523651422,1.36035647015951,0.616179448170692
