"";"company_id";"indicator_id";"2011";"2012";"2013";"2014";"2015";"2016";"empresa"
"881";910638;"UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions";NA;NA;NA;1829000;7926000;7297000;"3D Systems Corp"
"882";910638;"UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions";28000;3e+05;380000;NA;NA;2658000;"3D Systems Corp"
"883";910638;"UnrecognizedTaxBenefitsPeriodIncreaseDecrease";36000;-82000;-459000;NA;6451000;10077000;"3D Systems Corp"
"884";910638;"ValuationAllowanceDeferredTaxAssetChangeInAmount";NA;NA;NA;NA;NA;17849000;"3D Systems Corp"
"885";910638;"WeightedAverageNumberDilutedSharesOutstandingAdjustment";975000;NA;NA;NA;NA;NA;"3D Systems Corp"
"886";910638;"WeightedAverageNumberOfDilutedSharesOutstanding";50723000;54482000;98393000;108023000;NA;NA;"3D Systems Corp"
"887";910638;"WeightedAverageNumberOfSharesOutstandingBasic";49748000;53878000;98393000;108023000;111969000;111189000;"3D Systems Corp"
"888";915735;"AccountsReceivableNetCurrent";26230289;NA;NA;NA;NA;NA;"Stratasys Inc"
"889";915735;"AccumulatedOtherComprehensiveIncomeLossNetOfTax";-99399;NA;NA;NA;NA;NA;"Stratasys Inc"
"890";915735;"AdditionalPaidInCapitalCommonStock";118134006;NA;NA;NA;NA;NA;"Stratasys Inc"
"891";915735;"AdjustmentForAmortization";4484314;NA;NA;NA;NA;NA;"Stratasys Inc"
"892";915735;"AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation";2620001;NA;NA;NA;NA;NA;"Stratasys Inc"
"893";915735;"AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue";1587469;NA;NA;NA;NA;NA;"Stratasys Inc"
"894";915735;"AllowanceForDoubtfulAccountsReceivableCurrent";1089000;NA;NA;NA;NA;NA;"Stratasys Inc"
"895";915735;"Assets";221770365;NA;NA;NA;NA;NA;"Stratasys Inc"
"896";915735;"AssetsCurrent";93223408;NA;NA;NA;NA;NA;"Stratasys Inc"
"897";915735;"AssetsNoncurrent";88877524;NA;NA;NA;NA;NA;"Stratasys Inc"
"898";915735;"AvailableForSaleSecuritiesNoncurrent";0;NA;NA;NA;NA;NA;"Stratasys Inc"
"899";915735;"CapitalLeasesIncomeStatementLeaseRevenue";2625435;NA;NA;NA;NA;NA;"Stratasys Inc"
"900";915735;"CapitalLeasesLessorBalanceSheetNetInvestmentInSalesTypeLeasesCurrent";3295039;NA;NA;NA;NA;NA;"Stratasys Inc"
"901";915735;"CapitalLeasesLessorBalanceSheetNetInvestmentInSalesTypeLeasesNoncurrent";5494753;NA;NA;NA;NA;NA;"Stratasys Inc"
"902";915735;"CapitalLeasesNetInvestmentInSalesTypeLeasesAllowanceForUncollectibleMinimumLeasePayments";230000;NA;NA;NA;NA;NA;"Stratasys Inc"
"903";915735;"CashAcquiredFromAcquisition";-540489;NA;NA;NA;NA;NA;"Stratasys Inc"
"904";915735;"CashAndCashEquivalentsAtCarryingValue";20092200;NA;NA;NA;NA;NA;"Stratasys Inc"
"905";915735;"CashAndCashEquivalentsPeriodIncreaseDecrease";-7462211;NA;NA;NA;NA;NA;"Stratasys Inc"
"906";915735;"CommonStockParOrStatedValuePerShare";0,01;NA;NA;NA;NA;NA;"Stratasys Inc"
"907";915735;"CommonStockSharesAuthorized";3e+07;NA;NA;NA;NA;NA;"Stratasys Inc"
"908";915735;"CommonStockSharesIssued";26933301;NA;NA;NA;NA;NA;"Stratasys Inc"
"909";915735;"CommonStockValue";269333;NA;NA;NA;NA;NA;"Stratasys Inc"
"910";915735;"ComprehensiveIncomeNetOfTax";20672627;NA;NA;NA;NA;NA;"Stratasys Inc"
"911";915735;"CostOfGoodsAndServicesSold";73490253;NA;NA;NA;NA;NA;"Stratasys Inc"
"912";915735;"CostOfGoodsSold";61544632;NA;NA;NA;NA;NA;"Stratasys Inc"
"913";915735;"CostOfServices";11945621;NA;NA;NA;NA;NA;"Stratasys Inc"
"914";915735;"DeferredIncomeTaxExpenseBenefit";-112910;NA;NA;NA;NA;NA;"Stratasys Inc"
"915";915735;"DeferredRevenueCurrent";9768610;NA;NA;NA;NA;NA;"Stratasys Inc"
"916";915735;"DeferredRevenueNoncurrent";2562195;NA;NA;NA;NA;NA;"Stratasys Inc"
"917";915735;"DeferredTaxAssetsNetCurrent";2973000;NA;NA;NA;NA;NA;"Stratasys Inc"
"918";915735;"DeferredTaxLiabilitiesNoncurrent";6760000;NA;NA;NA;NA;NA;"Stratasys Inc"
"919";915735;"Depreciation";5863409;NA;NA;NA;NA;NA;"Stratasys Inc"
"920";915735;"EarningsPerShareBasic";0,98;NA;NA;NA;NA;NA;"Stratasys Inc"
"921";915735;"EarningsPerShareDiluted";0,95;NA;NA;NA;NA;NA;"Stratasys Inc"
"922";915735;"EffectOfExchangeRateOnCashAndCashEquivalents";63533;NA;NA;NA;NA;NA;"Stratasys Inc"
"923";915735;"ExcessTaxBenefitFromShareBasedCompensationFinancingActivities";2620002;NA;NA;NA;NA;NA;"Stratasys Inc"
"924";915735;"ExcessTaxBenefitFromShareBasedCompensationOperatingActivities";2620002;NA;NA;NA;NA;NA;"Stratasys Inc"
"925";915735;"ForeignCurrencyTransactionGainLossBeforeTax";-888076;NA;NA;NA;NA;NA;"Stratasys Inc"
"926";915735;"GainLossOnInvestments";1830595;NA;NA;NA;NA;NA;"Stratasys Inc"
"927";915735;"GainLossOnSaleOfPropertyPlantEquipment";155608;NA;NA;NA;NA;NA;"Stratasys Inc"
"928";915735;"Goodwill";25393967;NA;NA;NA;NA;NA;"Stratasys Inc"
"929";915735;"GrossProfit";82404110;NA;NA;NA;NA;NA;"Stratasys Inc"
"930";915735;"HeldToMaturitySecuritiesCurrent";14602408;NA;NA;NA;NA;NA;"Stratasys Inc"
"931";915735;"HeldToMaturitySecuritiesNoncurrent";32581472;NA;NA;NA;NA;NA;"Stratasys Inc"
"932";915735;"ImpairmentOfLongLivedAssetsHeldForUse";0;NA;NA;NA;NA;NA;"Stratasys Inc"
"933";915735;"IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments";31352364;NA;NA;NA;NA;NA;"Stratasys Inc"
"934";915735;"IncomeTaxExpenseBenefit";10726000;NA;NA;NA;NA;NA;"Stratasys Inc"
"935";915735;"IncomeTaxesPaid";6043223;NA;NA;NA;NA;NA;"Stratasys Inc"
"936";915735;"IncreaseDecreaseInAccountsReceivable";5739554;NA;NA;NA;NA;NA;"Stratasys Inc"
"937";915735;"IncreaseDecreaseInDeferredRevenue";615253;NA;NA;NA;NA;NA;"Stratasys Inc"
"938";915735;"IncreaseDecreaseInInventories";5846807;NA;NA;NA;NA;NA;"Stratasys Inc"
"939";915735;"IncreaseDecreaseInOtherOperatingAssets";-290278;NA;NA;NA;NA;NA;"Stratasys Inc"
"940";915735;"IncreaseDecreaseInPrepaidExpense";-1437504;NA;NA;NA;NA;NA;"Stratasys Inc"
"941";915735;"IntangibleAssetsNetExcludingGoodwill";25295032;NA;NA;NA;NA;NA;"Stratasys Inc"
"942";915735;"InterestIncomeExpenseNet";923210;NA;NA;NA;NA;NA;"Stratasys Inc"
"943";915735;"InventoryNet";22771460;NA;NA;NA;NA;NA;"Stratasys Inc"
"944";915735;"Liabilities";38459002;NA;NA;NA;NA;NA;"Stratasys Inc"
"945";915735;"LiabilitiesAndStockholdersEquity";221770365;NA;NA;NA;NA;NA;"Stratasys Inc"
"946";915735;"LiabilitiesCurrent";29136807;NA;NA;NA;NA;NA;"Stratasys Inc"
"947";915735;"NetCashProvidedByUsedInFinancingActivities";8768786;NA;NA;NA;NA;NA;"Stratasys Inc"
"948";915735;"NetCashProvidedByUsedInInvestingActivities";-38806098;NA;NA;NA;NA;NA;"Stratasys Inc"
"949";915735;"NetCashProvidedByUsedInOperatingActivities";22511568;NA;NA;NA;NA;NA;"Stratasys Inc"
"950";915735;"NetIncomeLoss";20626364;NA;NA;NA;NA;NA;"Stratasys Inc"
"951";915735;"NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1";39099574;NA;NA;NA;NA;NA;"Stratasys Inc"
"952";915735;"NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1";47818196;NA;NA;NA;NA;NA;"Stratasys Inc"
"953";915735;"NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1";-8718622;NA;NA;NA;NA;NA;"Stratasys Inc"
"954";915735;"NonoperatingIncomeExpense";2346397;NA;NA;NA;NA;NA;"Stratasys Inc"
"955";915735;"OperatingExpenses";53398143;NA;NA;NA;NA;NA;"Stratasys Inc"
"956";915735;"OperatingIncomeLoss";29005967;NA;NA;NA;NA;NA;"Stratasys Inc"
"957";915735;"OtherAssetsNoncurrent";112300;NA;NA;NA;NA;NA;"Stratasys Inc"
"958";915735;"OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease";0;NA;NA;NA;NA;NA;"Stratasys Inc"
"959";915735;"OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax";46263;NA;NA;NA;NA;NA;"Stratasys Inc"
"960";915735;"OtherNonoperatingIncomeExpense";2311263;NA;NA;NA;NA;NA;"Stratasys Inc"
"961";915735;"PaymentsForRepurchaseOfWarrants";0;NA;NA;NA;NA;NA;"Stratasys Inc"
"962";915735;"PaymentsToAcquireBusinessesNetOfCashAcquired";38559085;NA;NA;NA;NA;NA;"Stratasys Inc"
"963";915735;"PaymentsToAcquireInvestments";18754748;NA;NA;NA;NA;NA;"Stratasys Inc"
"964";915735;"PaymentsToAcquirePropertyPlantAndEquipment";12849521;NA;NA;NA;NA;NA;"Stratasys Inc"
"965";915735;"PrepaidExpenseAndOtherAssetsCurrent";3259012;NA;NA;NA;NA;NA;"Stratasys Inc"
"966";915735;"ProceedsFromSaleOfAvailableForSaleSecurities";15748196;NA;NA;NA;NA;NA;"Stratasys Inc"
"967";915735;"ProceedsFromSaleOfHeldToMaturitySecurities";19927063;NA;NA;NA;NA;NA;"Stratasys Inc"
"968";915735;"ProceedsFromSaleOfPropertyPlantAndEquipment";100;NA;NA;NA;NA;NA;"Stratasys Inc"
"969";915735;"ProceedsFromStockOptionsExercised";6148784;NA;NA;NA;NA;NA;"Stratasys Inc"
"970";915735;"PropertyPlantAndEquipmentNet";39669433;NA;NA;NA;NA;NA;"Stratasys Inc"
"971";915735;"ResearchAndDevelopmentExpense";14359828;NA;NA;NA;NA;NA;"Stratasys Inc"
"972";915735;"RetainedEarningsAccumulatedDeficit";104011848;NA;NA;NA;NA;NA;"Stratasys Inc"
"973";915735;"SalesRevenueGoodsNet";127476277;NA;NA;NA;NA;NA;"Stratasys Inc"
"974";915735;"SalesRevenueNet";155894363;NA;NA;NA;NA;NA;"Stratasys Inc"
"975";915735;"SalesRevenueServicesNet";28418086;NA;NA;NA;NA;NA;"Stratasys Inc"
"976";915735;"SellingAndMarketingExpense";39038315;NA;NA;NA;NA;NA;"Stratasys Inc"
"977";915735;"ShareBasedCompensation";1587469;NA;NA;NA;NA;NA;"Stratasys Inc"
"978";915735;"StockIssuedDuringPeriodValueStockOptionsExercised";6148784;NA;NA;NA;NA;NA;"Stratasys Inc"
"979";915735;"StockholdersEquity";183311363;NA;NA;NA;NA;NA;"Stratasys Inc"
"980";915735;"TreasuryStockShares";5687631;NA;NA;NA;NA;NA;"Stratasys Inc"
"981";915735;"TreasuryStockValue";39004425;NA;NA;NA;NA;NA;"Stratasys Inc"
"982";915735;"WeightedAverageNumberOfDilutedSharesOutstanding";21653185;NA;NA;NA;NA;NA;"Stratasys Inc"
"983";915735;"WeightedAverageNumberOfSharesOutstandingBasic";21132580;NA;NA;NA;NA;NA;"Stratasys Inc"
